基金代码,基金名称,基金类型,证券代码,证券名称,标准名称,主题,占净值比例,持仓市值(万元),持股数(万股),原始重复行数
013369,汇添富自主核心科技一年持有混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,5.35%,2205.56,13.65,1
013370,汇添富自主核心科技一年持有混合C,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,5.35%,2205.56,13.65,1
013389,华夏成长先锋一年持有混合A,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,4.97%,3626.88,52.9,1
013390,华夏成长先锋一年持有混合C,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,4.97%,3626.88,52.9,1
013414,太平智远三个月定开股票发起式,股票型,01347,华虹半导体,华虹半导体,电芯片/核心半导体,6.14%,4250.79,62.0,1
013431,华泰柏瑞景气汇选三年持有期混合A,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,1.77%,747.66,16.7,1
013432,华泰柏瑞景气汇选三年持有期混合C,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,1.77%,747.66,16.7,1
013590,南方比较优势混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,1.37%,24.24,0.15,1
013591,南方比较优势混合C,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,1.37%,24.24,0.15,1
013603,易方达均衡优选一年持有混合A,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,2.12%,152.2,3.4,1
013604,易方达均衡优选一年持有混合C,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,2.12%,152.2,3.4,1
013613,宝盈国家安全沪港深股票C,股票型,01347,华虹半导体,华虹半导体,电芯片/核心半导体,4.31%,3286.63,47.94,1
013687,平安成长龙头1年持有混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,3.68%,282.76,1.75,1
013688,平安成长龙头1年持有混合C,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,3.68%,282.76,1.75,1
013824,汇丰晋信慧悦混合,混合型-偏债,00981,中芯国际,中芯国际H,电芯片/核心半导体,1.51%,49.24,1.1,1
013840,银华集成电路混合A,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,3.19%,25274.64,564.6,1
013840,银华集成电路混合A,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,3.18%,25209.9,367.7,1
013841,银华集成电路混合C,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,3.19%,25274.64,564.6,1
013841,银华集成电路混合C,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,3.18%,25209.9,367.7,1
013842,银华新锐成长混合A,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,4.43%,1288.95,18.8,1
013843,银华新锐成长混合C,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,4.43%,1288.95,18.8,1
013861,泓德产业升级混合A,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,2.43%,120.99,2.7,1
013862,泓德产业升级混合C,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,2.43%,120.99,2.7,1
013867,汇安优势企业精选混合A,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,3.10%,548.49,8.0,1
013868,汇安优势企业精选混合C,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,3.10%,548.49,8.0,1
013883,交银启明混合C,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,10.92%,14197.34,87.87,1
014002,浦银安盛全球智能科技(QDII)C,QDII-普通股票,LITE,Lumentum Holdings Inc,Lumentum,光芯片/光通信,8.22%,,5.08,1
014002,浦银安盛全球智能科技(QDII)C,QDII-普通股票,COHR,Coherent Corp,Coherent,光芯片/光通信,5.17%,,9.44,1
014002,浦银安盛全球智能科技(QDII)C,QDII-普通股票,MU,美光科技,美光科技,存储,5.13%,,6.6,1
014002,浦银安盛全球智能科技(QDII)C,QDII-普通股票,TSM,台积电,台积电ADR,电芯片/核心半导体,6.04%,,7.77,1
014002,浦银安盛全球智能科技(QDII)C,QDII-普通股票,INTC,英特尔,英特尔,电芯片/核心半导体,4.34%,,42.7,1
014002,浦银安盛全球智能科技(QDII)C,QDII-普通股票,ASML,阿斯麦,阿斯麦,电芯片/核心半导体,3.25%,,1.07,1
014023,宏利景气领航两年持有混合,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,6.14%,3797.13,23.5,1
014036,博时成长回报混合A,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,4.10%,891.29,13.0,1
014037,博时成长回报混合C,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,4.10%,891.29,13.0,1
014042,银华心诚灵活配置混合C,混合型-灵活,00981,中芯国际,中芯国际H,电芯片/核心半导体,7.79%,6204.1,138.59,1
014042,银华心诚灵活配置混合C,混合型-灵活,01347,华虹半导体,华虹半导体,电芯片/核心半导体,4.76%,3791.43,55.3,1
014043,银华心怡灵活配置混合C,混合型-灵活,00981,中芯国际,中芯国际H,电芯片/核心半导体,8.03%,25451.46,568.55,1
014043,银华心怡灵活配置混合C,混合型-灵活,01347,华虹半导体,华虹半导体,电芯片/核心半导体,5.23%,16598.63,242.1,1
014052,银华港股通精选股票发起式C,股票型,01347,华虹半导体,华虹半导体,电芯片/核心半导体,5.70%,267.39,3.9,1
014052,银华港股通精选股票发起式C,股票型,00981,中芯国际,中芯国际H,电芯片/核心半导体,4.96%,232.78,5.2,1
014094,南方誉盈一年持有混合A,混合型-偏债,00981,中芯国际,中芯国际H,电芯片/核心半导体,1.26%,246.21,5.5,1
014095,南方誉盈一年持有混合C,混合型-偏债,00981,中芯国际,中芯国际H,电芯片/核心半导体,1.26%,246.21,5.5,1
014175,工银价值成长混合A,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,2.92%,274.24,4.0,1
014176,工银价值成长混合C,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,2.92%,274.24,4.0,1
014191,广发先进制造股票发起式A,股票型,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,5.93%,11884.2,73.55,1
014192,广发先进制造股票发起式C,股票型,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,5.93%,11884.2,73.55,1
014193,汇添富中证芯片产业指数增强发起式A,指数型-股票,00981,中芯国际,中芯国际H,电芯片/核心半导体,1.98%,3377.56,75.45,1
014194,汇添富中证芯片产业指数增强发起式C,指数型-股票,00981,中芯国际,中芯国际H,电芯片/核心半导体,1.98%,3377.56,75.45,1
014218,汇添富中证科创创业50指数增强发起式A,指数型-股票,00981,中芯国际,中芯国际H,电芯片/核心半导体,3.07%,1119.14,25.0,1
014219,汇添富中证科创创业50指数增强发起式C,指数型-股票,00981,中芯国际,中芯国际H,电芯片/核心半导体,3.07%,1119.14,25.0,1
014261,摩根沃享远见一年持有期混合A,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,2.86%,1381.02,30.85,1
014262,摩根沃享远见一年持有期混合C,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,2.86%,1381.02,30.85,1
014287,泰康新锐成长混合A,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,3.45%,19987.57,446.45,1
014292,嘉实产业领先混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,4.58%,3118.49,19.3,1
014293,嘉实产业领先混合C,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,4.58%,3118.49,19.3,1
014299,宏利先进制造股票A,股票型,00981,中芯国际,中芯国际H,电芯片/核心半导体,8.33%,834.53,18.64,1
014300,宏利先进制造股票C,股票型,00981,中芯国际,中芯国际H,电芯片/核心半导体,8.33%,834.53,18.64,1
014319,德邦半导体产业混合发起式A,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,5.24%,22385.0,500.0,1
014319,德邦半导体产业混合发起式A,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,4.33%,18511.2,270.0,1
014320,德邦半导体产业混合发起式C,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,5.24%,22385.0,500.0,1
014320,德邦半导体产业混合发起式C,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,4.33%,18511.2,270.0,1
014350,华商卓越成长一年持有混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,5.07%,387.95,2.4,1
014351,华商卓越成长一年持有混合C,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,5.07%,387.95,2.4,1
014401,富国核心趋势混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,5.41%,929.09,5.75,1
014402,富国核心趋势混合C,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,5.41%,929.09,5.75,1
014416,泰康研究精选股票发起A,股票型,01347,华虹半导体,华虹半导体,电芯片/核心半导体,2.73%,815.86,11.9,1
014417,泰康研究精选股票发起C,股票型,01347,华虹半导体,华虹半导体,电芯片/核心半导体,2.73%,815.86,11.9,1
014418,西部利得CES芯片指数增强A,指数型-股票,00981,中芯国际,中芯国际H,电芯片/核心半导体,5.16%,4107.24,91.75,1
014419,西部利得CES芯片指数增强C,指数型-股票,00981,中芯国际,中芯国际H,电芯片/核心半导体,5.16%,4107.24,91.75,1
014472,景顺长城远见成长混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,4.85%,702.87,4.35,1
014472,景顺长城远见成长混合A,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,6.17%,895.31,20.0,1
014473,景顺长城远见成长混合C,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,4.85%,702.87,4.35,1
014473,景顺长城远见成长混合C,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,6.17%,895.31,20.0,1
014482,华夏融盛可持续一年持有混合A,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,5.84%,241.73,5.4,1
014483,华夏融盛可持续一年持有混合C,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,5.84%,241.73,5.4,1
014508,汇添富先进制造混合A,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,8.09%,9031.45,201.75,1
014509,汇添富先进制造混合C,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,8.09%,9031.45,201.75,1
014526,汇添富中盘潜力增长一年持有混合A,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,4.17%,191.97,2.8,1
014527,汇添富中盘潜力增长一年持有混合C,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,4.17%,191.97,2.8,1
014585,银华心兴三年持有混合A,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,7.77%,6634.9,148.21,1
014585,银华心兴三年持有混合A,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,5.94%,5073.52,74.0,1
014586,银华心兴三年持有混合C,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,7.77%,6634.9,148.21,1
014586,银华心兴三年持有混合C,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,5.94%,5073.52,74.0,1
014606,招商高端装备混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,5.28%,815.98,5.05,1
014607,招商高端装备混合C,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,5.28%,815.98,5.05,1
014611,富国核心科技12个月持有混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,7.62%,1999.18,12.37,1
014612,富国核心科技12个月持有混合C,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,7.62%,1999.18,12.37,1
014647,融通先进制造混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,7.38%,1179.53,7.3,1
014648,融通先进制造混合C,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,7.38%,1179.53,7.3,1
014686,招商核心装备混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,9.04%,743.27,4.6,1
014687,招商核心装备混合C,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,9.04%,743.27,4.6,1
014697,南方誉稳一年持有混合A,混合型-偏债,00981,中芯国际,中芯国际H,电芯片/核心半导体,1.24%,364.84,8.15,1
014698,南方誉稳一年持有混合C,混合型-偏债,00981,中芯国际,中芯国际H,电芯片/核心半导体,1.24%,364.84,8.15,1
014738,广发恒祥债券A,债券型-混合二级,01415,高伟电子,高伟电子,光芯片/光通信,0.32%,1439.53,62.9,1
014739,广发恒祥债券C,债券型-混合二级,01415,高伟电子,高伟电子,光芯片/光通信,0.32%,1439.53,62.9,1
014783,招商远见成长混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,4.88%,605.92,3.75,1
014784,招商远见成长混合C,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,4.88%,605.92,3.75,1
014818,国金新兴价值混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,6.30%,1421.9,8.8,1
014818,国金新兴价值混合A,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,5.53%,1247.81,18.2,1
014819,国金新兴价值混合C,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,6.30%,1421.9,8.8,1
014819,国金新兴价值混合C,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,5.53%,1247.81,18.2,1
014825,汇泉兴至未来一年持有混合A,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,7.46%,257.4,5.75,1
014826,汇泉兴至未来一年持有混合C,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,7.46%,257.4,5.75,1
014840,招商裕华混合,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,3.59%,1056.49,23.6,1
014840,招商裕华混合,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,2.54%,747.32,10.9,1
014887,招商安福1年定开债发起式,债券型-混合二级,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,0.11%,436.27,2.7,1
014922,华夏ESG可持续投资一年持有混合A,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,4.45%,224.36,5.01,1
014923,华夏ESG可持续投资一年持有混合C,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,4.45%,224.36,5.01,1
015030,博时远见回报混合A,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,7.31%,340.22,7.6,1
015030,博时远见回报混合A,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,4.57%,212.54,3.1,1
015031,博时远见回报混合C,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,7.31%,340.22,7.6,1
015031,博时远见回报混合C,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,4.57%,212.54,3.1,1
015035,银华核心动力精选混合A,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,3.83%,508.09,11.35,1
015036,银华核心动力精选混合C,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,3.83%,508.09,11.35,1
015092,汇安远见成长混合A,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,3.53%,247.61,5.53,1
015093,汇安远见成长混合C,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,3.53%,247.61,5.53,1
015102,东方红ESG可持续投资混合A,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,3.60%,649.1,14.5,1
015103,东方红ESG可持续投资混合C,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,3.60%,649.1,14.5,1
015116,汇添富大盘核心资产混合C,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,4.19%,6463.19,40.0,1
015117,汇添富大盘核心资产混合D,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,4.19%,6463.19,40.0,1
015143,中欧智能制造混合A,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,4.78%,3478.63,77.7,1
015144,中欧智能制造混合C,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,4.78%,3478.63,77.7,1
015158,申万菱信价值精选混合C,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,4.91%,121.18,0.75,1
015160,南方宝嘉混合A,混合型-偏债,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,0.70%,484.74,3.0,1
015161,南方宝嘉混合C,混合型-偏债,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,0.70%,484.74,3.0,1
015196,汇添富智能制造股票C,股票型,00981,中芯国际,中芯国际H,电芯片/核心半导体,8.28%,22752.1,508.25,1
