基金代码,基金名称,基金类型,AXTI占比,存储占比,光芯片/光通信占比,电芯片/核心半导体占比,合计占比,匹配持仓数,核心持仓摘要
017975,路博迈护航一年持有债券A,债券型-混合二级,0.00%,0.00%,0.28%,0.00%,0.28%,1,新易盛(光芯片/光通信) 0.28%
017976,路博迈护航一年持有债券C,债券型-混合二级,0.00%,0.00%,0.28%,0.00%,0.28%,1,新易盛(光芯片/光通信) 0.28%
022182,招商智星稳健配置混合(FOF-LOF)D,FOF-稳健型,0.00%,0.00%,0.28%,0.00%,0.28%,1,中际旭创(光芯片/光通信) 0.28%
161730,招商智星稳健配置混合(FOF-LOF)A,FOF-稳健型,0.00%,0.00%,0.28%,0.00%,0.28%,1,中际旭创(光芯片/光通信) 0.28%
002027,中加心享混合A,混合型-灵活,0.00%,0.27%,0.00%,0.00%,0.27%,2,佰维存储(存储) 0.16%; 通富微电(存储) 0.11%
002533,中加心享混合C,混合型-灵活,0.00%,0.27%,0.00%,0.00%,0.27%,2,佰维存储(存储) 0.16%; 通富微电(存储) 0.11%
003336,长江收益增强债券,债券型-混合二级,0.00%,0.00%,0.27%,0.00%,0.27%,1,中际旭创(光芯片/光通信) 0.27%
010870,汇添富稳健鑫添益六个月持有混合A,混合型-偏债,0.00%,0.00%,0.00%,0.27%,0.27%,1,北方华创(电芯片/核心半导体) 0.27%
012460,汇添富稳健睿享一年持有混合C,混合型-偏债,0.00%,0.00%,0.27%,0.00%,0.27%,1,源杰科技(光芯片/光通信) 0.27%
012459,汇添富稳健睿享一年持有混合A,混合型-偏债,0.00%,0.00%,0.27%,0.00%,0.27%,1,源杰科技(光芯片/光通信) 0.27%
013540,汇添富稳健睿享一年持有混合D,混合型-偏债,0.00%,0.00%,0.27%,0.00%,0.27%,1,源杰科技(光芯片/光通信) 0.27%
014759,中欧琪福混合A,混合型-偏债,0.00%,0.00%,0.27%,0.00%,0.27%,1,中际旭创(光芯片/光通信) 0.27%
014760,中欧琪福混合C,混合型-偏债,0.00%,0.00%,0.27%,0.00%,0.27%,1,中际旭创(光芯片/光通信) 0.27%
015236,国寿安保稳泽两年持有混合C,混合型-偏债,0.00%,0.00%,0.00%,0.27%,0.27%,1,北方华创(电芯片/核心半导体) 0.27%
015235,国寿安保稳泽两年持有混合A,混合型-偏债,0.00%,0.00%,0.00%,0.27%,0.27%,1,北方华创(电芯片/核心半导体) 0.27%
017267,招商乐颐和惠养老目标日期2035三年持有混合发起式FOF,FOF-均衡型,0.00%,0.00%,0.00%,0.27%,0.27%,1,中芯国际(电芯片/核心半导体) 0.27%
017957,汇添富稳健鑫添益六个月持有混合C,混合型-偏债,0.00%,0.00%,0.00%,0.27%,0.27%,1,北方华创(电芯片/核心半导体) 0.27%
019926,中欧琪福混合E,混合型-偏债,0.00%,0.00%,0.27%,0.00%,0.27%,1,中际旭创(光芯片/光通信) 0.27%
021210,富国中证A50ETF发起式联接A,指数型-股票,0.00%,0.00%,0.19%,0.08%,0.27%,2,中际旭创(光芯片/光通信) 0.19%; 北方华创(电芯片/核心半导体) 0.08%
021211,富国中证A50ETF发起式联接C,指数型-股票,0.00%,0.00%,0.19%,0.08%,0.27%,2,中际旭创(光芯片/光通信) 0.19%; 北方华创(电芯片/核心半导体) 0.08%
023645,华富富润债券C,债券型-混合二级,0.00%,0.00%,0.27%,0.00%,0.27%,1,源杰科技(光芯片/光通信) 0.27%
023644,华富富润债券A,债券型-混合二级,0.00%,0.00%,0.27%,0.00%,0.27%,1,源杰科技(光芯片/光通信) 0.27%
025951,鹏华易选稳健3个月持有期混合(FOF)C,FOF-稳健型,0.00%,0.00%,0.00%,0.27%,0.27%,1,寒武纪(电芯片/核心半导体) 0.27%
025950,鹏华易选稳健3个月持有期混合(FOF)A,FOF-稳健型,0.00%,0.00%,0.00%,0.27%,0.27%,1,寒武纪(电芯片/核心半导体) 0.27%
003456,信澳新目标灵活配置混合A,混合型-灵活,0.00%,0.11%,0.15%,0.00%,0.26%,3,普冉股份(存储) 0.11%; 长光华芯(光芯片/光通信) 0.10%; 联特科技(光芯片/光通信) 0.05%
004734,中欧瑾灵灵活配置混合A,混合型-灵活,0.00%,0.00%,0.26%,0.00%,0.26%,1,中际旭创(光芯片/光通信) 0.26%
004735,中欧瑾灵灵活配置混合C,混合型-灵活,0.00%,0.00%,0.26%,0.00%,0.26%,1,中际旭创(光芯片/光通信) 0.26%
011534,万家民瑞祥明6个月持有混合A,混合型-偏债,0.00%,0.00%,0.00%,0.26%,0.26%,1,中芯国际(电芯片/核心半导体) 0.26%
011535,万家民瑞祥明6个月持有混合C,混合型-偏债,0.00%,0.00%,0.00%,0.26%,0.26%,1,中芯国际(电芯片/核心半导体) 0.26%
014657,中欧融享增益一年持有期混合A,混合型-偏债,0.00%,0.00%,0.26%,0.00%,0.26%,1,中际旭创(光芯片/光通信) 0.26%
014658,中欧融享增益一年持有期混合C,混合型-偏债,0.00%,0.00%,0.26%,0.00%,0.26%,1,中际旭创(光芯片/光通信) 0.26%
018785,信澳鑫瑞6个月持有期债券C,债券型-混合二级,0.00%,0.00%,0.26%,0.00%,0.26%,1,中际旭创(光芯片/光通信) 0.26%
018784,信澳鑫瑞6个月持有期债券A,债券型-混合二级,0.00%,0.00%,0.26%,0.00%,0.26%,1,中际旭创(光芯片/光通信) 0.26%
001444,易方达瑞选灵活配置混合E,混合型-灵活,0.00%,0.00%,0.25%,0.00%,0.25%,1,新易盛(光芯片/光通信) 0.25%
001443,易方达瑞选灵活配置混合I,混合型-灵活,0.00%,0.00%,0.25%,0.00%,0.25%,1,新易盛(光芯片/光通信) 0.25%
003189,汇添富保鑫灵活配置混合A,混合型-灵活,0.00%,0.00%,0.25%,0.00%,0.25%,1,中际旭创(光芯片/光通信) 0.25%
010910,交银安悦平衡养老三年持有期混合发起(FOF)A,FOF-均衡型,0.00%,0.25%,0.00%,0.00%,0.25%,1,澜起科技(存储) 0.25%
012607,汇添富保鑫灵活配置混合C,混合型-灵活,0.00%,0.00%,0.25%,0.00%,0.25%,1,中际旭创(光芯片/光通信) 0.25%
023459,交银安悦平衡养老三年持有期混合发起(FOF)Y,FOF-均衡型,0.00%,0.25%,0.00%,0.00%,0.25%,1,澜起科技(存储) 0.25%
024785,华夏债券优化一年持有债券C,债券型-混合二级,0.00%,0.00%,0.25%,0.00%,0.25%,2,中际旭创(光芯片/光通信) 0.13%; 新易盛(光芯片/光通信) 0.12%
024784,华夏债券优化一年持有债券A,债券型-混合二级,0.00%,0.00%,0.25%,0.00%,0.25%,2,中际旭创(光芯片/光通信) 0.13%; 新易盛(光芯片/光通信) 0.12%
004345,南方深证成份ETF联接C,指数型-股票,0.00%,0.00%,0.24%,0.00%,0.24%,2,中际旭创(光芯片/光通信) 0.13%; 新易盛(光芯片/光通信) 0.11%
011317,天弘创业板300ETF发起式联接C,指数型-股票,0.00%,0.00%,0.24%,0.00%,0.24%,3,新易盛(光芯片/光通信) 0.11%; 中际旭创(光芯片/光通信) 0.10%; 天孚通信(光芯片/光通信) 0.03%
011316,天弘创业板300ETF发起式联接A,指数型-股票,0.00%,0.00%,0.24%,0.00%,0.24%,3,新易盛(光芯片/光通信) 0.11%; 中际旭创(光芯片/光通信) 0.10%; 天孚通信(光芯片/光通信) 0.03%
013314,富国中证科创创业50ETF联接C,指数型-股票,0.00%,0.04%,0.00%,0.20%,0.24%,6,寒武纪(电芯片/核心半导体) 0.07%; 海光信息(电芯片/核心半导体) 0.05%; 中芯国际(电芯片/核心半导体) 0.04%; 澜起科技(存储) 0.04%; 中微公司(电芯片/核心半导体) 0.03%; 芯原股份(电芯片/核心半导体) 0.01%
013313,富国中证科创创业50ETF联接A,指数型-股票,0.00%,0.04%,0.00%,0.20%,0.24%,6,寒武纪(电芯片/核心半导体) 0.07%; 海光信息(电芯片/核心半导体) 0.05%; 中芯国际(电芯片/核心半导体) 0.04%; 澜起科技(存储) 0.04%; 中微公司(电芯片/核心半导体) 0.03%; 芯原股份(电芯片/核心半导体) 0.01%
022052,富国中证科创创业50ETF联接E,指数型-股票,0.00%,0.04%,0.00%,0.20%,0.24%,6,寒武纪(电芯片/核心半导体) 0.07%; 海光信息(电芯片/核心半导体) 0.05%; 中芯国际(电芯片/核心半导体) 0.04%; 澜起科技(存储) 0.04%; 中微公司(电芯片/核心半导体) 0.03%; 芯原股份(电芯片/核心半导体) 0.01%
202017,南方深证成份ETF联接A,指数型-股票,0.00%,0.00%,0.24%,0.00%,0.24%,2,中际旭创(光芯片/光通信) 0.13%; 新易盛(光芯片/光通信) 0.11%
011110,南方晖元6个月持有期债券C,债券型-混合二级,0.00%,0.00%,0.00%,0.24%,0.24%,1,海光信息(电芯片/核心半导体) 0.24%
011109,南方晖元6个月持有期债券A,债券型-混合二级,0.00%,0.00%,0.00%,0.24%,0.24%,1,海光信息(电芯片/核心半导体) 0.24%
017497,南方养老目标2060五年持有混合发起(FOF)A,FOF-进取型,0.00%,0.00%,0.24%,0.00%,0.24%,1,剑桥科技(光芯片/光通信) 0.24%
020192,南方晖元6个月持有期债券E,债券型-混合二级,0.00%,0.00%,0.00%,0.24%,0.24%,1,海光信息(电芯片/核心半导体) 0.24%
020757,南方养老目标2060五年持有混合发起(FOF)Y,FOF-进取型,0.00%,0.00%,0.24%,0.00%,0.24%,1,剑桥科技(光芯片/光通信) 0.24%
025143,华富富泽六个月持有期债券C,债券型-混合二级,0.00%,0.00%,0.00%,0.24%,0.24%,1,思瑞浦(电芯片/核心半导体) 0.24%
025142,华富富泽六个月持有期债券A,债券型-混合二级,0.00%,0.00%,0.00%,0.24%,0.24%,1,思瑞浦(电芯片/核心半导体) 0.24%
025631,鹏华睿丰债券A,债券型-混合二级,0.00%,0.00%,0.24%,0.00%,0.24%,1,中际旭创(光芯片/光通信) 0.24%
025632,鹏华睿丰债券C,债券型-混合二级,0.00%,0.00%,0.24%,0.00%,0.24%,1,中际旭创(光芯片/光通信) 0.24%
006131,华泰柏瑞沪深300ETF联接C,指数型-股票,0.00%,0.00%,0.23%,0.00%,0.23%,2,中际旭创(光芯片/光通信) 0.13%; 新易盛(光芯片/光通信) 0.10%
014385,华富安业一年持有债券A,债券型-混合二级,0.00%,0.00%,0.23%,0.00%,0.23%,1,中际旭创(光芯片/光通信) 0.23%
014386,华富安业一年持有债券C,债券型-混合二级,0.00%,0.00%,0.23%,0.00%,0.23%,1,中际旭创(光芯片/光通信) 0.23%
015131,鹏扬稳健优选一年持有混合(FOF)A,FOF-稳健型,0.00%,0.23%,0.00%,0.00%,0.23%,1,北京君正(存储) 0.23%
015132,鹏扬稳健优选一年持有混合(FOF)C,FOF-稳健型,0.00%,0.23%,0.00%,0.00%,0.23%,1,北京君正(存储) 0.23%
022699,华泰柏瑞沪深300ETF联接I,指数型-股票,0.00%,0.00%,0.23%,0.00%,0.23%,2,中际旭创(光芯片/光通信) 0.13%; 新易盛(光芯片/光通信) 0.10%
022948,华泰柏瑞沪深300ETF联接Y,指数型-股票,0.00%,0.00%,0.23%,0.00%,0.23%,2,中际旭创(光芯片/光通信) 0.13%; 新易盛(光芯片/光通信) 0.10%
026116,广发悦盈稳健三个月持有混合发起式(FOF)C,FOF-稳健型,0.00%,0.00%,0.23%,0.00%,0.23%,1,新易盛(光芯片/光通信) 0.23%
026115,广发悦盈稳健三个月持有混合发起式(FOF)A,FOF-稳健型,0.00%,0.00%,0.23%,0.00%,0.23%,1,新易盛(光芯片/光通信) 0.23%
460300,华泰柏瑞沪深300ETF联接A,指数型-股票,0.00%,0.00%,0.23%,0.00%,0.23%,2,中际旭创(光芯片/光通信) 0.13%; 新易盛(光芯片/光通信) 0.10%
005902,诺安汇利混合C,混合型-灵活,0.00%,0.00%,0.22%,0.00%,0.22%,1,中际旭创(光芯片/光通信) 0.22%
005901,诺安汇利混合A,混合型-灵活,0.00%,0.00%,0.22%,0.00%,0.22%,1,中际旭创(光芯片/光通信) 0.22%
011415,鹏华宁华一年持有期混合C,混合型-偏债,0.00%,0.00%,0.22%,0.00%,0.22%,1,中际旭创(光芯片/光通信) 0.22%
011414,鹏华宁华一年持有期混合A,混合型-偏债,0.00%,0.00%,0.22%,0.00%,0.22%,1,中际旭创(光芯片/光通信) 0.22%
022851,诺安汇利混合E,混合型-灵活,0.00%,0.00%,0.22%,0.00%,0.22%,1,中际旭创(光芯片/光通信) 0.22%
023087,联博汇利债券A,债券型-混合二级,0.00%,0.00%,0.22%,0.00%,0.22%,1,中际旭创(光芯片/光通信) 0.22%
023088,联博汇利债券C,债券型-混合二级,0.00%,0.00%,0.22%,0.00%,0.22%,1,中际旭创(光芯片/光通信) 0.22%
024908,诺安汇利混合D,混合型-灵活,0.00%,0.00%,0.22%,0.00%,0.22%,1,中际旭创(光芯片/光通信) 0.22%
013657,同泰同欣混合A,混合型-偏债,0.00%,0.00%,0.21%,0.00%,0.21%,2,新易盛(光芯片/光通信) 0.11%; 中际旭创(光芯片/光通信) 0.10%
013658,同泰同欣混合C,混合型-偏债,0.00%,0.00%,0.21%,0.00%,0.21%,2,新易盛(光芯片/光通信) 0.11%; 中际旭创(光芯片/光通信) 0.10%
001905,华安安益灵活配置混合A,混合型-灵活,0.00%,0.00%,0.00%,0.21%,0.21%,1,北方华创(电芯片/核心半导体) 0.21%
002147,长安鑫益增强混合C,混合型-偏债,0.00%,0.00%,0.21%,0.00%,0.21%,1,中际旭创(光芯片/光通信) 0.21%
002146,长安鑫益增强混合A,混合型-偏债,0.00%,0.00%,0.21%,0.00%,0.21%,1,中际旭创(光芯片/光通信) 0.21%
002501,银华远景债券A,债券型-混合二级,0.00%,0.00%,0.00%,0.21%,0.21%,1,海光信息(电芯片/核心半导体) 0.21%
012659,华安安益灵活配置混合C,混合型-灵活,0.00%,0.00%,0.00%,0.21%,0.21%,1,北方华创(电芯片/核心半导体) 0.21%
016712,贝莱德欣悦丰利债券C,债券型-混合二级,0.00%,0.00%,0.21%,0.00%,0.21%,2,中际旭创(光芯片/光通信) 0.12%; 新易盛(光芯片/光通信) 0.09%
016711,贝莱德欣悦丰利债券A,债券型-混合二级,0.00%,0.00%,0.21%,0.00%,0.21%,2,中际旭创(光芯片/光通信) 0.12%; 新易盛(光芯片/光通信) 0.09%
022625,华安安益灵活配置混合E,混合型-灵活,0.00%,0.00%,0.00%,0.21%,0.21%,1,北方华创(电芯片/核心半导体) 0.21%
023615,银华远景债券D,债券型-混合二级,0.00%,0.00%,0.00%,0.21%,0.21%,1,海光信息(电芯片/核心半导体) 0.21%
024947,招商瑞锦回报债券A,债券型-混合二级,0.00%,0.00%,0.00%,0.21%,0.21%,1,华润微(电芯片/核心半导体) 0.21%
024948,招商瑞锦回报债券C,债券型-混合二级,0.00%,0.00%,0.00%,0.21%,0.21%,1,华润微(电芯片/核心半导体) 0.21%
025040,东方红汇明债券C,债券型-混合二级,0.00%,0.00%,0.21%,0.00%,0.21%,1,中际旭创(光芯片/光通信) 0.21%
025039,东方红汇明债券A,债券型-混合二级,0.00%,0.00%,0.21%,0.00%,0.21%,1,中际旭创(光芯片/光通信) 0.21%
012435,万家招瑞回报一年持有混合A,混合型-偏债,0.00%,0.00%,0.20%,0.00%,0.20%,2,长芯博创(光芯片/光通信) 0.10%; 源杰科技(光芯片/光通信) 0.10%
012436,万家招瑞回报一年持有混合C,混合型-偏债,0.00%,0.00%,0.20%,0.00%,0.20%,2,长芯博创(光芯片/光通信) 0.10%; 源杰科技(光芯片/光通信) 0.10%
019042,浦银安盛稳健富利180天持有债券C,债券型-混合二级,0.00%,0.00%,0.00%,0.20%,0.20%,1,华虹半导体(电芯片/核心半导体) 0.20%
019041,浦银安盛稳健富利180天持有债券A,债券型-混合二级,0.00%,0.00%,0.00%,0.20%,0.20%,1,华虹半导体(电芯片/核心半导体) 0.20%
022438,华泰柏瑞中证A500ETF联接A,指数型-股票,0.00%,0.00%,0.14%,0.06%,0.20%,3,中际旭创(光芯片/光通信) 0.08%; 北方华创(电芯片/核心半导体) 0.06%; 新易盛(光芯片/光通信) 0.06%
022439,华泰柏瑞中证A500ETF联接C,指数型-股票,0.00%,0.00%,0.14%,0.06%,0.20%,3,中际旭创(光芯片/光通信) 0.08%; 北方华创(电芯片/核心半导体) 0.06%; 新易盛(光芯片/光通信) 0.06%
022742,华泰柏瑞中证A500ETF联接I,指数型-股票,0.00%,0.00%,0.14%,0.06%,0.20%,3,中际旭创(光芯片/光通信) 0.08%; 北方华创(电芯片/核心半导体) 0.06%; 新易盛(光芯片/光通信) 0.06%
022947,华泰柏瑞中证A500ETF联接Y,指数型-股票,0.00%,0.00%,0.14%,0.06%,0.20%,3,中际旭创(光芯片/光通信) 0.08%; 北方华创(电芯片/核心半导体) 0.06%; 新易盛(光芯片/光通信) 0.06%
025730,鹏华睿享180天持有期债券A,债券型-混合二级,0.00%,0.00%,0.20%,0.00%,0.20%,1,中际旭创(光芯片/光通信) 0.20%
025731,鹏华睿享180天持有期债券C,债券型-混合二级,0.00%,0.00%,0.20%,0.00%,0.20%,1,中际旭创(光芯片/光通信) 0.20%
026133,鹏华睿和90天持有期债券A,债券型-混合二级,0.00%,0.00%,0.20%,0.00%,0.20%,1,中际旭创(光芯片/光通信) 0.20%
026134,鹏华睿和90天持有期债券C,债券型-混合二级,0.00%,0.00%,0.20%,0.00%,0.20%,1,中际旭创(光芯片/光通信) 0.20%
001755,嘉实新思路混合A,混合型-灵活,0.00%,0.00%,0.00%,0.19%,0.19%,1,寒武纪(电芯片/核心半导体) 0.19%
002900,南方中证500信息技术联接A,指数型-股票,0.00%,0.14%,0.00%,0.05%,0.19%,3,佰维存储(存储) 0.08%; 通富微电(存储) 0.06%; 华海清科(电芯片/核心半导体) 0.05%
004347,南方中证500信息技术联接C,指数型-股票,0.00%,0.14%,0.00%,0.05%,0.19%,3,佰维存储(存储) 0.08%; 通富微电(存储) 0.06%; 华海清科(电芯片/核心半导体) 0.05%
007032,平安可转债债券A,债券型-混合二级,0.00%,0.00%,0.00%,0.19%,0.19%,1,芯原股份(电芯片/核心半导体) 0.19%
007033,平安可转债债券C,债券型-混合二级,0.00%,0.00%,0.00%,0.19%,0.19%,1,芯原股份(电芯片/核心半导体) 0.19%
007816,嘉实新兴科技100ETF联接C,指数型-股票,0.00%,0.00%,0.12%,0.07%,0.19%,2,中际旭创(光芯片/光通信) 0.12%; 豪威集团(电芯片/核心半导体) 0.07%
007815,嘉实新兴科技100ETF联接A,指数型-股票,0.00%,0.00%,0.12%,0.07%,0.19%,2,中际旭创(光芯片/光通信) 0.12%; 豪威集团(电芯片/核心半导体) 0.07%
021820,嘉实新思路混合C,混合型-灵活,0.00%,0.00%,0.00%,0.19%,0.19%,1,寒武纪(电芯片/核心半导体) 0.19%
023466,华安中证A500增强策略ETF发起式联接A,指数型-股票,0.00%,0.00%,0.00%,0.19%,0.19%,1,思特威(电芯片/核心半导体) 0.19%
023467,华安中证A500增强策略ETF发起式联接C,指数型-股票,0.00%,0.00%,0.00%,0.19%,0.19%,1,思特威(电芯片/核心半导体) 0.19%
024942,银华钰盈债券C,债券型-混合二级,0.00%,0.00%,0.00%,0.19%,0.19%,1,海光信息(电芯片/核心半导体) 0.19%
024941,银华钰盈债券A,债券型-混合二级,0.00%,0.00%,0.00%,0.19%,0.19%,1,海光信息(电芯片/核心半导体) 0.19%
011133,鹏扬沪深300质量成长低波动C,指数型-股票,0.00%,0.00%,0.00%,0.18%,0.18%,2,海光信息(电芯片/核心半导体) 0.14%; 寒武纪(电芯片/核心半导体) 0.04%
011132,鹏扬沪深300质量成长低波动A,指数型-股票,0.00%,0.00%,0.00%,0.18%,0.18%,2,海光信息(电芯片/核心半导体) 0.14%; 寒武纪(电芯片/核心半导体) 0.04%
014672,富国裕利债券C,债券型-混合二级,0.00%,0.00%,0.18%,0.00%,0.18%,1,中际旭创(光芯片/光通信) 0.18%
014671,富国裕利债券A,债券型-混合二级,0.00%,0.00%,0.18%,0.00%,0.18%,1,中际旭创(光芯片/光通信) 0.18%
018187,富国裕利债券E,债券型-混合二级,0.00%,0.00%,0.18%,0.00%,0.18%,1,中际旭创(光芯片/光通信) 0.18%
019659,万家养老目标2045三年持有混合发起式(FOF),FOF-均衡型,0.00%,0.00%,0.00%,0.18%,0.18%,1,中芯国际(电芯片/核心半导体) 0.18%
021555,兴业恒悦180天持有期债券C,债券型-混合二级,0.00%,0.00%,0.00%,0.18%,0.18%,1,北方华创(电芯片/核心半导体) 0.18%
021554,兴业恒悦180天持有期债券A,债券型-混合二级,0.00%,0.00%,0.00%,0.18%,0.18%,1,北方华创(电芯片/核心半导体) 0.18%
022638,东方招益债券C,债券型-混合二级,0.00%,0.00%,0.00%,0.18%,0.18%,1,晶晨股份(电芯片/核心半导体) 0.18%
022637,东方招益债券A,债券型-混合二级,0.00%,0.00%,0.00%,0.18%,0.18%,1,晶晨股份(电芯片/核心半导体) 0.18%
023283,永赢多元增利债券C,债券型-混合二级,0.00%,0.18%,0.00%,0.00%,0.18%,1,兆易创新(存储) 0.18%
023282,永赢多元增利债券A,债券型-混合二级,0.00%,0.18%,0.00%,0.00%,0.18%,1,兆易创新(存储) 0.18%
006833,鹏扬添利增强债券C,债券型-混合二级,0.00%,0.00%,0.17%,0.00%,0.17%,1,中际旭创(光芯片/光通信) 0.17%
006832,鹏扬添利增强债券A,债券型-混合二级,0.00%,0.00%,0.17%,0.00%,0.17%,1,中际旭创(光芯片/光通信) 0.17%
008893,创金合信鑫利混合A,混合型-偏债,0.00%,0.00%,0.17%,0.00%,0.17%,1,中际旭创(光芯片/光通信) 0.17%
008894,创金合信鑫利混合C,混合型-偏债,0.00%,0.00%,0.17%,0.00%,0.17%,1,中际旭创(光芯片/光通信) 0.17%
018562,嘉实同舟债券A,债券型-混合二级,0.00%,0.00%,0.17%,0.00%,0.17%,1,中际旭创(光芯片/光通信) 0.17%
018563,嘉实同舟债券C,债券型-混合二级,0.00%,0.00%,0.17%,0.00%,0.17%,1,中际旭创(光芯片/光通信) 0.17%
025144,华富安颐九个月持有期债券A,债券型-混合二级,0.00%,0.00%,0.00%,0.17%,0.17%,1,寒武纪(电芯片/核心半导体) 0.17%
025145,华富安颐九个月持有期债券C,债券型-混合二级,0.00%,0.00%,0.00%,0.17%,0.17%,1,寒武纪(电芯片/核心半导体) 0.17%
010174,英大智享债券A,债券型-混合二级,0.00%,0.00%,0.00%,0.16%,0.16%,1,思瑞浦(电芯片/核心半导体) 0.16%
010175,英大智享债券C,债券型-混合二级,0.00%,0.00%,0.00%,0.16%,0.16%,1,思瑞浦(电芯片/核心半导体) 0.16%
010899,上银慧恒收益增强债券A,债券型-混合二级,0.00%,0.16%,0.00%,0.00%,0.16%,1,佰维存储(存储) 0.16%
